"Town","FIPS","Year","Measure Type","Variable","Value"
"Voluntown","0901178600","SFY 2008-2009","Number","Debt per Capita",267
"Wallingford","0900978740","SFY 2008-2009","Number","Debt per Capita",1091
"Warren","0900579510","SFY 2008-2009","Number","Debt per Capita",773
"Washington","0900579720","SFY 2008-2009","Number","Debt per Capita",289
"Waterbury","0900980070","SFY 2008-2009","Number","Debt per Capita",832
"Waterford","0901180280","SFY 2008-2009","Number","Debt per Capita",797
"Watertown","0900580490","SFY 2008-2009","Number","Debt per Capita",2914
"Westbrook","0900781680","SFY 2008-2009","Number","Debt per Capita",4322
"West Hartford","0900382590","SFY 2008-2009","Number","Debt per Capita",2435
"West Haven","0900982870","SFY 2008-2009","Number","Debt per Capita",2892
"Weston","0900183430","SFY 2008-2009","Number","Debt per Capita",6679
"Westport","0900183500","SFY 2008-2009","Number","Debt per Capita",6410
"Wethersfield","0900384900","SFY 2008-2009","Number","Debt per Capita",1426
"Willington","0901385950","SFY 2008-2009","Number","Debt per Capita",1114
"Wilton","0900186370","SFY 2008-2009","Number","Debt per Capita",3755
"Winchester","0900586440","SFY 2008-2009","Number","Debt per Capita",642
"Windham","0901586790","SFY 2008-2009","Number","Debt per Capita",1011
"Windsor","0900387000","SFY 2008-2009","Number","Debt per Capita",1353
"Windsor Locks","0900387070","SFY 2008-2009","Number","Debt per Capita",982
"Wolcott","0900987560","SFY 2008-2009","Number","Debt per Capita",1995
"Woodbridge","0900987700","SFY 2008-2009","Number","Debt per Capita",4033
"Woodbury","0900587910","SFY 2008-2009","Number","Debt per Capita",736
"Woodstock","0901588190","SFY 2008-2009","Number","Debt per Capita",545
"Andover","0901301080","SFY 2008-2009","Number","Debt Service",228951
"Ansonia","0900901220","SFY 2008-2009","Number","Debt Service",8934708
"Ashford","0901501430","SFY 2008-2009","Number","Debt Service",553740
"Avon","0900302060","SFY 2008-2009","Number","Debt Service",4738189
"Barkhamsted","0900502760","SFY 2008-2009","Number","Debt Service",222600
"Beacon Falls","0900903250","SFY 2008-2009","Number","Debt Service",485626
"Berlin","0900304300","SFY 2008-2009","Number","Debt Service",2223136
"Bethany","0900904580","SFY 2008-2009","Number","Debt Service",1063135
"Bethel","0900104720","SFY 2008-2009","Number","Debt Service",4042927
"Bethlehem","0900504930","SFY 2008-2009","Number","Debt Service",169599
"Bloomfield","0900305910","SFY 2008-2009","Number","Debt Service",2616591
"Bolton","0901306260","SFY 2008-2009","Number","Debt Service",957918
"Bozrah","0901106820","SFY 2008-2009","Number","Debt Service",328925
"Branford","0900907310","SFY 2008-2009","Number","Debt Service",5840978
"Bridgeport","0900108070","SFY 2008-2009","Number","Debt Service",72556592
"Bridgewater","0900508210","SFY 2008-2009","Number","Debt Service",0
"Bristol","0900308490","SFY 2008-2009","Number","Debt Service",6944000
"Brookfield","0900108980","SFY 2008-2009","Number","Debt Service",5222219
"Brooklyn","0901509190","SFY 2008-2009","Number","Debt Service",5798167
"Burlington","0900310100","SFY 2008-2009","Number","Debt Service",691294
"Canaan","0900510940","SFY 2008-2009","Number","Debt Service",100900
"Canterbury","0901512130","SFY 2008-2009","Number","Debt Service",555084
"Canton","0900312270","SFY 2008-2009","Number","Debt Service",2499938
"Chaplin","0901513810","SFY 2008-2009","Number","Debt Service",340290
"Cheshire","0900914160","SFY 2008-2009","Number","Debt Service",10774110
"Chester","0900714300","SFY 2008-2009","Number","Debt Service",431190
"Clinton","0900715350","SFY 2008-2009","Number","Debt Service",1927537
"Colchester","0901115910","SFY 2008-2009","Number","Debt Service",4053201
"Colebrook","0900516050","SFY 2008-2009","Number","Debt Service",190152
"Columbia","0901316400","SFY 2008-2009","Number","Debt Service",960533
"Cornwall","0900517240","SFY 2008-2009","Number","Debt Service",386569
"Coventry","0901317800","SFY 2008-2009","Number","Debt Service",4322786
"Cromwell","0900718080","SFY 2008-2009","Number","Debt Service",3742537
"Danbury","0900118500","SFY 2008-2009","Number","Debt Service",12307636
"Darien","0900118850","SFY 2008-2009","Number","Debt Service",10663660
"Deep River","0900719130","SFY 2008-2009","Number","Debt Service",953109
"Derby","0900919550","SFY 2008-2009","Number","Debt Service",2262919
"Durham","0900720810","SFY 2008-2009","Number","Debt Service",0
"Eastford","0901521860","SFY 2008-2009","Number","Debt Service",0
"East Granby","0900322070","SFY 2008-2009","Number","Debt Service",597825
"East Haddam","0900722280","SFY 2008-2009","Number","Debt Service",2361928
"East Hampton","0900722490","SFY 2008-2009","Number","Debt Service",2153027
"East Hartford","0900322630","SFY 2008-2009","Number","Debt Service",9777000
"East Haven","0900922910","SFY 2008-2009","Number","Debt Service",8102652
"East Lyme","0901123400","SFY 2008-2009","Number","Debt Service",6370107
"Easton","0900123890","SFY 2008-2009","Number","Debt Service",4183436
"East Windsor","0900324800","SFY 2008-2009","Number","Debt Service",2029137
"Ellington","0901325360","SFY 2008-2009","Number","Debt Service",2569334
"Enfield","0900325990","SFY 2008-2009","Number","Debt Service",5418000
"Essex","0900726270","SFY 2008-2009","Number","Debt Service",753922
"Fairfield","0900126620","SFY 2008-2009","Number","Debt Service",23180000
"Farmington","0900327600","SFY 2008-2009","Number","Debt Service",9331668
"Franklin","0901129910","SFY 2008-2009","Number","Debt Service",507392
"Glastonbury","0900331240","SFY 2008-2009","Number","Debt Service",10881655
"Goshen","0900532290","SFY 2008-2009","Number","Debt Service",0
"Granby","0900332640","SFY 2008-2009","Number","Debt Service",4179624
"Greenwich","0900133620","SFY 2008-2009","Number","Debt Service",8341496
"Griswold","0901133900","SFY 2008-2009","Number","Debt Service",1867375
"Groton","0901134250","SFY 2008-2009","Number","Debt Service",6120252
"Guilford","0900934950","SFY 2008-2009","Number","Debt Service",4594738
"Haddam","0900735230","SFY 2008-2009","Number","Debt Service",226382
"Hamden","0900935650","SFY 2008-2009","Number","Debt Service",13100902
"Hampton","0901536000","SFY 2008-2009","Number","Debt Service",222633
"Hartford","0900337070","SFY 2008-2009","Number","Debt Service",38164000
"Hartland","0900337140","SFY 2008-2009","Number","Debt Service",458849
"Harwinton","0900537280","SFY 2008-2009","Number","Debt Service",0
"Hebron","0901337910","SFY 2008-2009","Number","Debt Service",1610537
"Kent","0900540290","SFY 2008-2009","Number","Debt Service",805453
"Killingly","0901540500","SFY 2008-2009","Number","Debt Service",3191698
"Killingworth","0900740710","SFY 2008-2009","Number","Debt Service",354570
"Lebanon","0901142390","SFY 2008-2009","Number","Debt Service",1355877
"Ledyard","0901142600","SFY 2008-2009","Number","Debt Service",1333081
"Lisbon","0901143230","SFY 2008-2009","Number","Debt Service",502511
"Litchfield","0900543370","SFY 2008-2009","Number","Debt Service",3470000
"Lyme","0901144210","SFY 2008-2009","Number","Debt Service",415400
"Madison","0900944560","SFY 2008-2009","Number","Debt Service",4263514
"Manchester","0900344700","SFY 2008-2009","Number","Debt Service",9414000
"Mansfield","0901344910","SFY 2008-2009","Number","Debt Service",712336
"Marlborough","0900345820","SFY 2008-2009","Number","Debt Service",1876689
"Meriden","0900946520","SFY 2008-2009","Number","Debt Service",14201046
"Middlebury","0900946940","SFY 2008-2009","Number","Debt Service",1011519
"Middlefield","0900747080","SFY 2008-2009","Number","Debt Service",393819
"Middletown","0900747360","SFY 2008-2009","Number","Debt Service",15397000
"Milford","0900947535","SFY 2008-2009","Number","Debt Service",9001000
"Monroe","0900148620","SFY 2008-2009","Number","Debt Service",5789808
"Montville","0901148900","SFY 2008-2009","Number","Debt Service",5044891
"Morris","0900549460","SFY 2008-2009","Number","Debt Service",0
"Naugatuck","0900949950","SFY 2008-2009","Number","Debt Service",10020957
"New Britain","0900350440","SFY 2008-2009","Number","Debt Service",26346000
"New Canaan","0900150580","SFY 2008-2009","Number","Debt Service",12660976
"New Fairfield","0900150860","SFY 2008-2009","Number","Debt Service",2363575
"New Hartford","0900551350","SFY 2008-2009","Number","Debt Service",749772
"New Haven","0900952070","SFY 2008-2009","Number","Debt Service",63817389
"Newington","0900352140","SFY 2008-2009","Number","Debt Service",2736000
"New London","0901152350","SFY 2008-2009","Number","Debt Service",3622534
"New Milford","0900552630","SFY 2008-2009","Number","Debt Service",4823366
"Newtown","0900152980","SFY 2008-2009","Number","Debt Service",9243400
"Norfolk","0900553470","SFY 2008-2009","Number","Debt Service",157991
"North Branford","0900953890","SFY 2008-2009","Number","Debt Service",4004248
"North Canaan","0900554030","SFY 2008-2009","Number","Debt Service",403986
"North Haven","0900954870","SFY 2008-2009","Number","Debt Service",7739178
"North Stonington","0901155500","SFY 2008-2009","Number","Debt Service",737353
"Norwalk","0900156060","SFY 2008-2009","Number","Debt Service",25985019
"Norwich","0901156270","SFY 2008-2009","Number","Debt Service",4034000
"Old Lyme","0901157040","SFY 2008-2009","Number","Debt Service",204333
"Old Saybrook","0900757320","SFY 2008-2009","Number","Debt Service",2909867
"Orange","0900957600","SFY 2008-2009","Number","Debt Service",2257466
"Oxford","0900958300","SFY 2008-2009","Number","Debt Service",2895234
"Plainfield","0901559980","SFY 2008-2009","Number","Debt Service",3147442
"Plainville","0900360120","SFY 2008-2009","Number","Debt Service",4386689
"Plymouth","0900560750","SFY 2008-2009","Number","Debt Service",2896935
"Pomfret","0901561030","SFY 2008-2009","Number","Debt Service",136970
"Portland","0900761800","SFY 2008-2009","Number","Debt Service",3238353
"Preston","0901162150","SFY 2008-2009","Number","Debt Service",808199
"Prospect","0900962290","SFY 2008-2009","Number","Debt Service",788767
"Putnam","0901562710","SFY 2008-2009","Number","Debt Service",192600
"Redding","0900163480","SFY 2008-2009","Number","Debt Service",1971334
"Ridgefield","0900163970","SFY 2008-2009","Number","Debt Service",14888093
"Rocky Hill","0900365370","SFY 2008-2009","Number","Debt Service",2866997
"Roxbury","0900565930","SFY 2008-2009","Number","Debt Service",96162
"Salem","0901166210","SFY 2008-2009","Number","Debt Service",654100
"Salisbury","0900566420","SFY 2008-2009","Number","Debt Service",5321716
"Scotland","0901567400","SFY 2008-2009","Number","Debt Service",5349930
"Seymour","0900967610","SFY 2008-2009","Number","Debt Service",4787112
"Sharon","0900567960","SFY 2008-2009","Number","Debt Service",288442
"Shelton","0900168170","SFY 2008-2009","Number","Debt Service",11099697
"Sherman","0900168310","SFY 2008-2009","Number","Debt Service",990167
"Simsbury","0900368940","SFY 2008-2009","Number","Debt Service",8477945
"Somers","0901369220","SFY 2008-2009","Number","Debt Service",3316255
"Southbury","0900969640","SFY 2008-2009","Number","Debt Service",1296955
"Southington","0900370550","SFY 2008-2009","Number","Debt Service",6081000
"South Windsor","0900371390","SFY 2008-2009","Number","Debt Service",4801040
"Sprague","0901171670","SFY 2008-2009","Number","Debt Service",344237
"Stafford","0901372090","SFY 2008-2009","Number","Debt Service",2669788
"Stamford","0900173070","SFY 2008-2009","Number","Debt Service",43773749
"Sterling","0901573420","SFY 2008-2009","Number","Debt Service",14654273
"Stonington","0901173770","SFY 2008-2009","Number","Debt Service",5425463
"Stratford","0900174190","SFY 2008-2009","Number","Debt Service",18731130
"Suffield","0900374540","SFY 2008-2009","Number","Debt Service",3005874
"Thomaston","0900575730","SFY 2008-2009","Number","Debt Service",2570603
"Thompson","0901575870","SFY 2008-2009","Number","Debt Service",1130115
"Tolland","0901376290","SFY 2008-2009","Number","Debt Service",4785160
"Torrington","0900576570","SFY 2008-2009","Number","Debt Service",5742540
"Trumbull","0900177200","SFY 2008-2009","Number","Debt Service",11260534
"Union","0901377830","SFY 2008-2009","Number","Debt Service",5184322
"Vernon","0901378250","SFY 2008-2009","Number","Debt Service",5158698
"Voluntown","0901178600","SFY 2008-2009","Number","Debt Service",322508
"Wallingford","0900978740","SFY 2008-2009","Number","Debt Service",7346000
"Warren","0900579510","SFY 2008-2009","Number","Debt Service",46451
"Washington","0900579720","SFY 2008-2009","Number","Debt Service",69699
"Waterbury","0900980070","SFY 2008-2009","Number","Debt Service",11582000
"Waterford","0901180280","SFY 2008-2009","Number","Debt Service",2491606
"Watertown","0900580490","SFY 2008-2009","Number","Debt Service",5559514
"Westbrook","0900781680","SFY 2008-2009","Number","Debt Service",3345485
"West Hartford","0900382590","SFY 2008-2009","Number","Debt Service",19688000
"West Haven","0900982870","SFY 2008-2009","Number","Debt Service",18446576
"Weston","0900183430","SFY 2008-2009","Number","Debt Service",7725899
"Westport","0900183500","SFY 2008-2009","Number","Debt Service",17863698
"Wethersfield","0900384900","SFY 2008-2009","Number","Debt Service",3952959
"Willington","0901385950","SFY 2008-2009","Number","Debt Service",569884
"Wilton","0900186370","SFY 2008-2009","Number","Debt Service",9277013
"Winchester","0900586440","SFY 2008-2009","Number","Debt Service",543230
"Windham","0901586790","SFY 2008-2009","Number","Debt Service",3048250
"Windsor","0900387000","SFY 2008-2009","Number","Debt Service",6271961
"Windsor Locks","0900387070","SFY 2008-2009","Number","Debt Service",2099394
"Wolcott","0900987560","SFY 2008-2009","Number","Debt Service",5109100
"Woodbridge","0900987700","SFY 2008-2009","Number","Debt Service",2076055
"Woodbury","0900587910","SFY 2008-2009","Number","Debt Service",361380
"Woodstock","0901588190","SFY 2008-2009","Number","Debt Service",1057092
"Andover","0901301080","SFY 2008-2009","Number","Long Term Bonded Debt",1246131
"Ansonia","0900901220","SFY 2008-2009","Number","Long Term Bonded Debt",28480079
"Ashford","0901501430","SFY 2008-2009","Number","Long Term Bonded Debt",4067500
"Avon","0900302060","SFY 2008-2009","Number","Long Term Bonded Debt",12185000
"Barkhamsted","0900502760","SFY 2008-2009","Number","Long Term Bonded Debt",0
"Beacon Falls","0900903250","SFY 2008-2009","Number","Long Term Bonded Debt",3035553
"Berlin","0900304300","SFY 2008-2009","Number","Long Term Bonded Debt",6330000
"Bethany","0900904580","SFY 2008-2009","Number","Long Term Bonded Debt",7291265
"Bethel","0900104720","SFY 2008-2009","Number","Long Term Bonded Debt",40663511
"Bethlehem","0900504930","SFY 2008-2009","Number","Long Term Bonded Debt",160937
"Bloomfield","0900305910","SFY 2008-2009","Number","Long Term Bonded Debt",30755110
"Bolton","0901306260","SFY 2008-2009","Number","Long Term Bonded Debt",3578509
"Bozrah","0901106820","SFY 2008-2009","Number","Long Term Bonded Debt",1469767
"Branford","0900907310","SFY 2008-2009","Number","Long Term Bonded Debt",44939524
"Bridgeport","0900108070","SFY 2008-2009","Number","Long Term Bonded Debt",658700000
"Bridgewater","0900508210","SFY 2008-2009","Number","Long Term Bonded Debt",0
"Bristol","0900308490","SFY 2008-2009","Number","Long Term Bonded Debt",58793000
"Brookfield","0900108980","SFY 2008-2009","Number","Long Term Bonded Debt",36368913
"Brooklyn","0901509190","SFY 2008-2009","Number","Long Term Bonded Debt",6424464
"Burlington","0900310100","SFY 2008-2009","Number","Long Term Bonded Debt",5137840
"Canaan","0900510940","SFY 2008-2009","Number","Long Term Bonded Debt",856750
"Canterbury","0901512130","SFY 2008-2009","Number","Long Term Bonded Debt",860000
"Canton","0900312270","SFY 2008-2009","Number","Long Term Bonded Debt",14964853
"Chaplin","0901513810","SFY 2008-2009","Number","Long Term Bonded Debt",727322
"Cheshire","0900914160","SFY 2008-2009","Number","Long Term Bonded Debt",71537604
"Chester","0900714300","SFY 2008-2009","Number","Long Term Bonded Debt",2650000
"Clinton","0900715350","SFY 2008-2009","Number","Long Term Bonded Debt",16281980
"Colchester","0901115910","SFY 2008-2009","Number","Long Term Bonded Debt",21320000
"Colebrook","0900516050","SFY 2008-2009","Number","Long Term Bonded Debt",947725
"Columbia","0901316400","SFY 2008-2009","Number","Long Term Bonded Debt",4410000
"Cornwall","0900517240","SFY 2008-2009","Number","Long Term Bonded Debt",2355000
"Coventry","0901317800","SFY 2008-2009","Number","Long Term Bonded Debt",23660470
"Cromwell","0900718080","SFY 2008-2009","Number","Long Term Bonded Debt",29711850
"Danbury","0900118500","SFY 2008-2009","Number","Long Term Bonded Debt",129059690
"Darien","0900118850","SFY 2008-2009","Number","Long Term Bonded Debt",89722365
"Deep River","0900719130","SFY 2008-2009","Number","Long Term Bonded Debt",482852
"Derby","0900919550","SFY 2008-2009","Number","Long Term Bonded Debt",13320988
"Durham","0900720810","SFY 2008-2009","Number","Long Term Bonded Debt",19621
"Eastford","0901521860","SFY 2008-2009","Number","Long Term Bonded Debt",0
"East Granby","0900322070","SFY 2008-2009","Number","Long Term Bonded Debt",1390000
"East Haddam","0900722280","SFY 2008-2009","Number","Long Term Bonded Debt",18940239
"East Hampton","0900722490","SFY 2008-2009","Number","Long Term Bonded Debt",10511516
"East Hartford","0900322630","SFY 2008-2009","Number","Long Term Bonded Debt",54220000
"East Haven","0900922910","SFY 2008-2009","Number","Long Term Bonded Debt",53830000
"East Lyme","0901123400","SFY 2008-2009","Number","Long Term Bonded Debt",46697648
"Easton","0900123890","SFY 2008-2009","Number","Long Term Bonded Debt",31460000
"East Windsor","0900324800","SFY 2008-2009","Number","Long Term Bonded Debt",10347793
"Ellington","0901325360","SFY 2008-2009","Number","Long Term Bonded Debt",16592655
"Enfield","0900325990","SFY 2008-2009","Number","Long Term Bonded Debt",35008000
"Essex","0900726270","SFY 2008-2009","Number","Long Term Bonded Debt",10756670
"Fairfield","0900126620","SFY 2008-2009","Number","Long Term Bonded Debt",212642000
"Farmington","0900327600","SFY 2008-2009","Number","Long Term Bonded Debt",69068009
"Franklin","0901129910","SFY 2008-2009","Number","Long Term Bonded Debt",1887000
"Glastonbury","0900331240","SFY 2008-2009","Number","Long Term Bonded Debt",90100480
"Goshen","0900532290","SFY 2008-2009","Number","Long Term Bonded Debt",0
"Granby","0900332640","SFY 2008-2009","Number","Long Term Bonded Debt",31872759
"Greenwich","0900133620","SFY 2008-2009","Number","Long Term Bonded Debt",40863375
"Griswold","0901133900","SFY 2008-2009","Number","Long Term Bonded Debt",12065000
"Groton","0901134250","SFY 2008-2009","Number","Long Term Bonded Debt",62599411
"Guilford","0900934950","SFY 2008-2009","Number","Long Term Bonded Debt",35105002
"Haddam","0900735230","SFY 2008-2009","Number","Long Term Bonded Debt",615317
"Hamden","0900935650","SFY 2008-2009","Number","Long Term Bonded Debt",104408882
"Hampton","0901536000","SFY 2008-2009","Number","Long Term Bonded Debt",0
"Hartford","0900337070","SFY 2008-2009","Number","Long Term Bonded Debt",308210000
"Hartland","0900337140","SFY 2008-2009","Number","Long Term Bonded Debt",2343949
"Harwinton","0900537280","SFY 2008-2009","Number","Long Term Bonded Debt",850000
"Hebron","0901337910","SFY 2008-2009","Number","Long Term Bonded Debt",11751249
"Kent","0900540290","SFY 2008-2009","Number","Long Term Bonded Debt",6382910
"Killingly","0901540500","SFY 2008-2009","Number","Long Term Bonded Debt",20136984
"Killingworth","0900740710","SFY 2008-2009","Number","Long Term Bonded Debt",3137429
"Lebanon","0901142390","SFY 2008-2009","Number","Long Term Bonded Debt",6164808
"Ledyard","0901142600","SFY 2008-2009","Number","Long Term Bonded Debt",7541949
"Lisbon","0901143230","SFY 2008-2009","Number","Long Term Bonded Debt",4398357
"Litchfield","0900543370","SFY 2008-2009","Number","Long Term Bonded Debt",32787000
"Lyme","0901144210","SFY 2008-2009","Number","Long Term Bonded Debt",1546438
"Madison","0900944560","SFY 2008-2009","Number","Long Term Bonded Debt",35348712
"Manchester","0900344700","SFY 2008-2009","Number","Long Term Bonded Debt",80457000
"Mansfield","0901344910","SFY 2008-2009","Number","Long Term Bonded Debt",2833000
"Marlborough","0900345820","SFY 2008-2009","Number","Long Term Bonded Debt",12357974
"Meriden","0900946520","SFY 2008-2009","Number","Long Term Bonded Debt",80903298
"Middlebury","0900946940","SFY 2008-2009","Number","Long Term Bonded Debt",5824618
"Middlefield","0900747080","SFY 2008-2009","Number","Long Term Bonded Debt",5754014
"Middletown","0900747360","SFY 2008-2009","Number","Long Term Bonded Debt",73845000
"Milford","0900947535","SFY 2008-2009","Number","Long Term Bonded Debt",76366000
"Monroe","0900148620","SFY 2008-2009","Number","Long Term Bonded Debt",46931456
"Montville","0901148900","SFY 2008-2009","Number","Long Term Bonded Debt",44458128
"Morris","0900549460","SFY 2008-2009","Number","Long Term Bonded Debt",0
"Naugatuck","0900949950","SFY 2008-2009","Number","Long Term Bonded Debt",97205599
"New Britain","0900350440","SFY 2008-2009","Number","Long Term Bonded Debt",181939000
"New Canaan","0900150580","SFY 2008-2009","Number","Long Term Bonded Debt",131012968
"New Fairfield","0900150860","SFY 2008-2009","Number","Long Term Bonded Debt",10820000
"New Hartford","0900551350","SFY 2008-2009","Number","Long Term Bonded Debt",5943000
"New Haven","0900952070","SFY 2008-2009","Number","Long Term Bonded Debt",505701901
"Newington","0900352140","SFY 2008-2009","Number","Long Term Bonded Debt",17162000
"New London","0901152350","SFY 2008-2009","Number","Long Term Bonded Debt",23695551
"New Milford","0900552630","SFY 2008-2009","Number","Long Term Bonded Debt",36925655
"Newtown","0900152980","SFY 2008-2009","Number","Long Term Bonded Debt",73259419
"Norfolk","0900553470","SFY 2008-2009","Number","Long Term Bonded Debt",2313665
"North Branford","0900953890","SFY 2008-2009","Number","Long Term Bonded Debt",41818017
"North Canaan","0900554030","SFY 2008-2009","Number","Long Term Bonded Debt",1000694
"North Haven","0900954870","SFY 2008-2009","Number","Long Term Bonded Debt",61497239
"North Stonington","0901155500","SFY 2008-2009","Number","Long Term Bonded Debt",3320000
"Norwalk","0900156060","SFY 2008-2009","Number","Long Term Bonded Debt",208394870
"Norwich","0901156270","SFY 2008-2009","Number","Long Term Bonded Debt",22016000
"Old Lyme","0901157040","SFY 2008-2009","Number","Long Term Bonded Debt",4200000
"Old Saybrook","0900757320","SFY 2008-2009","Number","Long Term Bonded Debt",24820000
"Orange","0900957600","SFY 2008-2009","Number","Long Term Bonded Debt",17995000
"Oxford","0900958300","SFY 2008-2009","Number","Long Term Bonded Debt",31384000
"Plainfield","0901559980","SFY 2008-2009","Number","Long Term Bonded Debt",20435575
"Plainville","0900360120","SFY 2008-2009","Number","Long Term Bonded Debt",41881634
"Plymouth","0900560750","SFY 2008-2009","Number","Long Term Bonded Debt",21938667
"Pomfret","0901561030","SFY 2008-2009","Number","Long Term Bonded Debt",678496
"Portland","0900761800","SFY 2008-2009","Number","Long Term Bonded Debt",23086355
"Preston","0901162150","SFY 2008-2009","Number","Long Term Bonded Debt",5047691
"Prospect","0900962290","SFY 2008-2009","Number","Long Term Bonded Debt",2779560
"Putnam","0901562710","SFY 2008-2009","Number","Long Term Bonded Debt",180000
"Redding","0900163480","SFY 2008-2009","Number","Long Term Bonded Debt",12111629
"Ridgefield","0900163970","SFY 2008-2009","Number","Long Term Bonded Debt",114637537
"Rocky Hill","0900365370","SFY 2008-2009","Number","Long Term Bonded Debt",20758992
"Roxbury","0900565930","SFY 2008-2009","Number","Long Term Bonded Debt",351785
"Salem","0901166210","SFY 2008-2009","Number","Long Term Bonded Debt",1987540
"Salisbury","0900566420","SFY 2008-2009","Number","Long Term Bonded Debt",5533941
"Scotland","0901567400","SFY 2008-2009","Number","Long Term Bonded Debt",4815000
"Seymour","0900967610","SFY 2008-2009","Number","Long Term Bonded Debt",36345911
"Sharon","0900567960","SFY 2008-2009","Number","Long Term Bonded Debt",1261087
"Shelton","0900168170","SFY 2008-2009","Number","Long Term Bonded Debt",50250000
"Sherman","0900168310","SFY 2008-2009","Number","Long Term Bonded Debt",4740000
"Simsbury","0900368940","SFY 2008-2009","Number","Long Term Bonded Debt",52747836
"Somers","0901369220","SFY 2008-2009","Number","Long Term Bonded Debt",19812680
"Southbury","0900969640","SFY 2008-2009","Number","Long Term Bonded Debt",13904652
"Southington","0900370550","SFY 2008-2009","Number","Long Term Bonded Debt",61628000
"South Windsor","0900371390","SFY 2008-2009","Number","Long Term Bonded Debt",33744638
"Sprague","0901171670","SFY 2008-2009","Number","Long Term Bonded Debt",3593532
"Stafford","0901372090","SFY 2008-2009","Number","Long Term Bonded Debt",23176011
"Stamford","0900173070","SFY 2008-2009","Number","Long Term Bonded Debt",358910670
"Sterling","0901573420","SFY 2008-2009","Number","Long Term Bonded Debt",12700000
"Stonington","0901173770","SFY 2008-2009","Number","Long Term Bonded Debt",38240777
"Stratford","0900174190","SFY 2008-2009","Number","Long Term Bonded Debt",136816743
"Suffield","0900374540","SFY 2008-2009","Number","Long Term Bonded Debt",18226043
"Thomaston","0900575730","SFY 2008-2009","Number","Long Term Bonded Debt",18666948
"Thompson","0901575870","SFY 2008-2009","Number","Long Term Bonded Debt",13043365
"Tolland","0901376290","SFY 2008-2009","Number","Long Term Bonded Debt",43117334
"Torrington","0900576570","SFY 2008-2009","Number","Long Term Bonded Debt",31068478
"Trumbull","0900177200","SFY 2008-2009","Number","Long Term Bonded Debt",76498859
"Union","0901377830","SFY 2008-2009","Number","Long Term Bonded Debt",3410196
"Vernon","0901378250","SFY 2008-2009","Number","Long Term Bonded Debt",58650520
"Voluntown","0901178600","SFY 2008-2009","Number","Long Term Bonded Debt",705000
"Wallingford","0900978740","SFY 2008-2009","Number","Long Term Bonded Debt",48958000
"Warren","0900579510","SFY 2008-2009","Number","Long Term Bonded Debt",62575
"Washington","0900579720","SFY 2008-2009","Number","Long Term Bonded Debt",275000
"Waterbury","0900980070","SFY 2008-2009","Number","Long Term Bonded Debt",89138000
"Waterford","0901180280","SFY 2008-2009","Number","Long Term Bonded Debt",15065000
"Watertown","0900580490","SFY 2008-2009","Number","Long Term Bonded Debt",64730122
"Westbrook","0900781680","SFY 2008-2009","Number","Long Term Bonded Debt",28890000
"West Hartford","0900382590","SFY 2008-2009","Number","Long Term Bonded Debt",148150000
"West Haven","0900982870","SFY 2008-2009","Number","Long Term Bonded Debt",153287286
"Weston","0900183430","SFY 2008-2009","Number","Long Term Bonded Debt",68122590
"Westport","0900183500","SFY 2008-2009","Number","Long Term Bonded Debt",171788483
"Wethersfield","0900384900","SFY 2008-2009","Number","Long Term Bonded Debt",36749986
"Willington","0901385950","SFY 2008-2009","Number","Long Term Bonded Debt",3342859
"Wilton","0900186370","SFY 2008-2009","Number","Long Term Bonded Debt",66733799
"Winchester","0900586440","SFY 2008-2009","Number","Long Term Bonded Debt",6915418
"Windham","0901586790","SFY 2008-2009","Number","Long Term Bonded Debt",23988613
"Windsor","0900387000","SFY 2008-2009","Number","Long Term Bonded Debt",39265000
"Windsor Locks","0900387070","SFY 2008-2009","Number","Long Term Bonded Debt",12286689
"Wolcott","0900987560","SFY 2008-2009","Number","Long Term Bonded Debt",32840655
"Woodbridge","0900987700","SFY 2008-2009","Number","Long Term Bonded Debt",18338404
"Woodbury","0900587910","SFY 2008-2009","Number","Long Term Bonded Debt",2930000
"Woodstock","0901588190","SFY 2008-2009","Number","Long Term Bonded Debt",4483495
"Andover","0901301080","SFY 2008-2009","Number","Total Indebtedness",6085806
"Ansonia","0900901220","SFY 2008-2009","Number","Total Indebtedness",28480079
"Ashford","0901501430","SFY 2008-2009","Number","Total Indebtedness",7328929
"Avon","0900302060","SFY 2008-2009","Number","Total Indebtedness",12185000
"Barkhamsted","0900502760","SFY 2008-2009","Number","Total Indebtedness",2011671
"Beacon Falls","0900903250","SFY 2008-2009","Number","Total Indebtedness",13330631
"Berlin","0900304300","SFY 2008-2009","Number","Total Indebtedness",6330000
"Bethany","0900904580","SFY 2008-2009","Number","Total Indebtedness",19277674
"Bethel","0900104720","SFY 2008-2009","Number","Total Indebtedness",40663511
"Bethlehem","0900504930","SFY 2008-2009","Number","Total Indebtedness",1670104
"Bloomfield","0900305910","SFY 2008-2009","Number","Total Indebtedness",30755110
"Bolton","0901306260","SFY 2008-2009","Number","Total Indebtedness",3578509
"Bozrah","0901106820","SFY 2008-2009","Number","Total Indebtedness",1469767
"Branford","0900907310","SFY 2008-2009","Number","Total Indebtedness",44939524
"Bridgeport","0900108070","SFY 2008-2009","Number","Total Indebtedness",658700000
"Bridgewater","0900508210","SFY 2008-2009","Number","Total Indebtedness",422100
"Bristol","0900308490","SFY 2008-2009","Number","Total Indebtedness",58793000
